source,target
458810,3197
458810,557905
458810,536274
458810,24541
458810,115566
458810,1002423
458810,360126
458810,417758
458810,439503
458810,466435
458810,115340
458810,115658
458810,117701
458810,1082568
458810,540677
458810,1082567
458810,31055
458810,57185
458810,225605
458810,219551
458810,495196
458810,95617
458810,496955
458810,866
458810,57629
458810,45
458810,116049
458810,106420
458810,116048
458810,182215
458810,106560
458810,219558
458810,111518
458810,495168
458810,85871
458810,493756
458810,219555
458810,202931
458810,50
458810,2228
458810,812
302577,218022
300314,393491
300314,219439
300314,486351
300314,1069526
300314,261064
300314,507098
300314,103746
300314,249690
300314,206188
300314,417878
300314,481414
300314,231752
300314,144516
300314,231450
300314,471269
300314,220866
300314,119660
300314,108208
300314,358041
300314,227433
300314,147637
300314,148801
300314,212913
300314,203382
300314,42583
300314,523317
300314,301521
300314,519898
300314,490105
300314,422571
300314,144531
300314,109114
300314,30429
300314,241591
300314,475918
300314,444504
300314,205542
300314,144011
300314,103015
300314,53576
300314,48769
300314,1674
300314,422572
300314,211679
300314,57610
300314,13003
300314,493445
300314,15186
300314,106562
300314,182183
300314,911
300314,162449
300314,130309
300314,120369
300314,79265
300314,135280
300314,413764
300314,175455
300314,457614
300314,238177
300314,422691
300314,555746
300314,106920
300314,488806
300314,528695
300314,1085368
300314,1085369
300314,1085367
300314,1085370
300314,444505
300314,122335
300314,57260
300314,480580
300314,884
300314,1083595
300314,81089
300314,1088630
300314,1088621
300314,1088595
300314,1088629
300314,1088601
300314,1088605
300314,491677
300314,486345
300314,489734
300314,301565
300314,491118
243905,42815
243905,268134
243905,5591
243905,6765
575848,28866
575848,438923
575848,495983
575848,6765
575848,335357
1040873,455322
240351,445210
240351,519261
227274,555118
227274,440647
443235,103361
443235,138948
443235,221623
149971,235321
532311,243301
302597,218541
302597,216921
23983,92567
569680,504362
569680,444601
542824,1076412
542824,1076413
542824,1076415
542824,542869
542824,95568
542824,542857
542824,542870
542824,95598
542824,566965
542824,581228
542824,451446
542824,95571
542824,542864
542824,1042294
542824,523349
19098,415697
19098,425477
19098,47333
19098,555127
19098,475772
19098,133145
19098,227115
19098,227119
19098,227120
19098,490053
19098,6650
19098,100692
19098,109335
19098,109594
19098,219118
19098,148402
19098,13314
19098,152726
19098,246641
19098,407488
19098,13325
19098,561672
19098,537603
19098,524081
19098,1066877
19098,134216
19098,130333
19098,125521
19098,555125
19098,1071744
19098,253613
19098,441966
19098,65259
339936,60080
360464,495013
360464,161997
360464,495171
360464,470875
360464,237718
360464,549740
360464,563189
360464,210529
360464,484884
360464,563188
360464,1057361
360464,470585
360464,25811
360464,301210
360464,435520
360464,576766
172265,249690
172265,206188
172265,119660
172265,490105
172265,79265
172265,40808
172265,43256
172265,201416
172265,168236
172265,568277
172265,178469
172265,28397
172265,52
172265,3966
172265,14153
172265,527157
172265,175455
172265,457614
172265,489709
172265,110645
172265,422691
172265,488806
172265,541789
172265,1083595
172265,1088612
172265,491677
172265,486345
172265,489734
172265,490899
56711,1072637
56711,24560
56711,1003553
56711,524115
56711,90448
56711,1073338
56711,54396
56711,466381
56711,89466
56711,84073
56711,41
56711,1008148
56711,1002428
56711,444281
56711,1057473
56711,413157
56711,249848
56711,536397
56711,1002456
56711,3209
56711,249933
56711,90438
335120,251969
335120,111389
335120,476692
335120,430993
335120,476693
335120,496543
335120,109409
335120,84577
335120,522121
1079291,1068513
7569,254401
7569,1002132
7569,262837
7569,237673
7569,211220
7569,14783
7569,135016
7569,1063336
7569,532603
7569,1003313
7569,1041668
7569,534052
7569,531156
7569,211903
7569,206985
7569,186343
7569,1052642
7569,522879
7569,450664
7569,531157
7569,130585
7569,202715
7569,27547
7569,25346
7569,21189
7569,440876
7569,57707
7569,533612
7569,49679
7569,36687
7569,534050
7569,46
7569,506913
7569,81581
7569,134606
7569,532895
7569,1069430
7569,1004344
7569,1712
7569,1682
7569,517537
7569,451480
7569,533707
7569,352851
7569,252742
7569,243710
7569,239558
7569,236749
7569,216980
7569,414145
7569,1059894
7569,134440
7569,129720
7569,505781
7569,118355
7569,426360
7569,11497
7569,823
7569,533716
7569,199929
209475,496544
209475,253943
209475,243293
209475,121707
209475,119591
209475,259521
209475,230955
209475,1067128
209475,262734
209475,101042
209475,59140
209475,48279
209475,175892
209475,189208
209475,7595
209475,131253
209475,59192
209475,43590
209475,39510
209475,167697
209475,11700
209475,533229
209475,461175
116205,217509
116205,155658
116205,84078
116205,1052984
116205,233900
116205,1014
116205,537825
116205,461349
116205,461303
116205,1065832
116205,240464
116205,228085
116205,92837
116205,217156
116205,118169
116205,119416
116205,1052722
116205,223312
116205,223295
116205,58828
116205,31167
116205,23220
116205,475238
116205,461321
116205,109951
116205,110859
116205,459217
116205,407991
116205,439352
116205,533898
116205,162391
116205,232163
116205,245395
116205,110599
116205,43465
116205,461532
116205,1002699
116205,223296
116205,104068
116205,103953
116205,37191
116205,195908
116205,442425
116205,170438
116205,107371
116205,59587
116205,176732
116205,54284
116205,2564
116205,101
116205,172148
116205,163501
116205,60386
116205,497161
116205,7184
116205,1073271
116205,104214
116205,145350
116205,1061189
116205,1057
116205,24515
116205,1082968
116205,577756
116205,1004856
116205,461536
116205,243735
116205,1003
116205,1040094
20812,536852
301288,970
301288,106625
301288,1042529
301288,1042533
301288,1042537
301288,1042540
301288,141328
301288,141329
301288,529657
301288,302261
301288,962
301288,1087790
301288,1087791
301288,1087783
301288,1088708
246955,130
246955,527744
246955,56527
246955,150
246955,1042529
246955,1042533
246955,1042540
246955,900
246955,901
246955,2037
246955,302261
246955,1042535
246955,1086502
300147,1001533
300147,1066838
300147,43394
300147,569466
300147,191834
300147,569522
300147,552305
300147,226704
300147,569530
300147,580357
300147,553367
300147,557535
300147,168607
300147,569404
300147,226397
300147,209389
300147,111091
300147,66413
300147,233542
300147,180430
300147,555882
300147,200298
300147,21368
300147,416257
300147,115097
300147,185749
300147,185759
300147,115692
300147,32581
300147,92907
300147,97775
300147,102962
300147,109894
300147,110054
300147,110382
300147,110536
300147,111551
300147,115567
300147,569361
300147,464383
300147,527559
300147,110380
300147,202966
300147,95536
300147,152067
300147,555883
300147,461107
300147,18150
300147,229145
300147,252209
300147,185758
300147,500586
300147,417742
300147,182938
300147,412563
300147,115309
300147,535042
300147,420395
300147,115663
300147,481004
300147,528318
300147,242241
300147,564864
300147,562498
300147,453329
300147,110370
300147,116975
300147,110330
300147,111533
300147,179581
300147,558229
300147,225457
300147,1068396
300147,83348
300147,115565
300185,567513
300185,540535
300185,1054430
300185,552540
300185,557644
300185,91724
300185,363900
300185,580983
300185,1060387
300185,557889
300185,342412
300185,238290
300185,245115
300185,245227
300185,579510
300185,498662
300185,557774
300185,410117
300185,17145
300185,570574
300185,115135
300185,504540
300185,45509
300185,58334
300185,1039677
300185,559621
300185,499415
300185,504614
300185,529939
300185,101670
300185,127880
300185,183909
300185,149166
300185,170905
300185,528794
300185,461842
300185,180847
300185,543306
300185,530992
300185,209524
300185,111049
300185,180844
300185,181288
300185,499437
300185,192094
300185,532517
300185,498664
300185,202785
300185,529773
300185,527306
300185,229511
300185,504933
300185,231642
300185,252858
300185,504212
300185,531047
300185,42519
300185,164454
300185,506113
300185,531037
300185,485995
300185,190035
300185,420176
300185,528254
300185,268210
300185,58755
300185,498661
300185,407505
300185,530973
300185,558955
300185,461837
300185,558244
300185,464983
300185,472449
300185,472451
300185,472628
300185,504227
300185,520996
300185,485701
300185,498082
300185,265291
300185,558964
300185,504921
300185,1079028
300185,1082398
300185,1082480
300185,1082231
300185,1082181
300185,505887
300185,133415
300185,182570
300317,1042516
300317,554701
300317,87
300317,559184
300317,21193
300317,488070
300317,106642
300317,254401
300317,207009
300317,186205
300317,202298
300317,519590
300317,447168
300317,1078999
300317,1061485
300317,1042529
300317,1042537
300317,1042540
300317,1042531
300317,75039
300317,302261
300317,97036
300317,56485
300317,190306
300317,1088708
301261,540535
301261,238290
301261,245227
301261,558776
301261,140565
301261,149167
301261,558777
301261,45509
301261,149166
301261,461842
301261,485995
301261,1082275
301261,551595
301261,530517
301261,1082371
301261,1082367
301261,1082217
301261,505887
300318,186205
300318,1061485
300318,180132
300318,226397
300318,209389
300318,111091
300318,66413
300318,233542
300318,180430
300318,555882
300318,194446
300318,200298
300318,21368
300318,416257
300318,115097
300318,185749
300318,185759
300318,970
300318,115692
300318,522489
300318,8176
300318,518922
300318,32581
300318,302189
300318,92907
300318,97775
300318,101325
300318,102962
300318,106625
300318,109894
300318,110054
300318,110382
300318,110536
300318,111551
300318,115567
300318,569361
300318,464383
300318,527559
300318,575300
300318,110380
300318,202966
300318,95536
300318,152067
300318,555883
300318,461107
300318,169367
300318,18150
300318,576643
300318,533716
300318,431866
300318,224876
300318,229145
300318,252209
300318,185758
300318,500586
300318,417742
300318,182938
300318,412563
300318,115309
300318,535042
300318,463759
300318,464280
300318,420395
300318,466141
300318,115663
300318,481004
300318,528318
300318,242241
300318,519394
300318,91
300318,847
300318,1042529
300318,1042533
300318,1042537
300318,1042540
300318,1042531
300318,141328
300318,141329
300318,1004955
300318,12178
300318,302261
300318,110330
300318,111533
300318,179581
300318,225457
300318,83348
300318,115565
300318,495703
300318,97036
300318,962
300318,190306
300318,1088227
300318,1088228
300318,1088229
300318,1088250
300318,1088226
300318,1088222
300318,1088225
300318,1088241
300318,1088770
300318,1088766
300318,1088773
300318,1088776
300318,1088774
300318,1087791
300318,1088708
300318,1088762
300318,1088756
300318,1088759
7127,130
7127,847
7127,894
7127,498662
7127,1737
7127,551467
7127,557774
7127,410117
7127,17145
7127,570574
7127,115135
7127,504540
7127,504601
7127,45509
7127,58334
7127,519275
7127,1039677
7127,559621
7127,499415
7127,504614
7127,525913
7127,529939
7127,95113
7127,101670
7127,569147
7127,104012
7127,109678
7127,127880
7127,1054688
7127,129210
7127,183909
7127,149166
7127,134578
7127,579937
7127,170905
7127,156603
7127,1074965
7127,528794
7127,461842
7127,166217
7127,180847
7127,543306
7127,530992
7127,209524
7127,178782
7127,111049
7127,180844
7127,181288
7127,520814
7127,499437
7127,188131
7127,192094
7127,532517
7127,195508
7127,498664
7127,202785
7127,207951
7127,526145
7127,529773
7127,527306
7127,229511
7127,504933
7127,231642
7127,252858
7127,504212
7127,520092
7127,531047
7127,42519
7127,527744
7127,164454
7127,506113
7127,531037
7127,257103
7127,485995
7127,190035
7127,420176
7127,528254
7127,538243
7127,268210
7127,1055666
7127,58755
7127,498661
7127,541110
7127,357756
7127,578144
7127,520719
7127,56527
7127,407505
7127,530973
7127,558955
7127,150
7127,538387
7127,461837
7127,558244
7127,464983
7127,465269
7127,466761
7127,105
7127,472449
7127,472451
7127,472628
7127,504227
7127,520996
7127,485701
7127,498082
7127,265291
7127,558964
7127,504921
7127,525663
7127,578148
7127,1031067
7127,1042529
7127,1042533
7127,1042537
7127,1042540
7127,507362
7127,1042531
7127,900
7127,901
7127,2037
7127,526127
7127,505887
7127,302261
7127,1042535
7127,97036
7127,133415
7127,542153
7127,182570
7127,1086502
7127,190306
7127,204075
7127,1088297
7127,1088227
7127,1088222
7127,1088241
7127,1088603
7127,1088762
73895,182584
360280,253485
301138,555438
301138,50193
301138,555828
301138,191069
301138,256009
301138,263367
301138,501241
301138,459080
301138,450112
367258,130427
301888,106176
301888,1049249
301888,12232
301888,447339
301888,519
301888,1004656
301888,169797
301888,458688
301888,185950
301888,185951
301888,185952
301888,1001903
301888,3093
301888,121799
301888,494854
301888,504532
301888,227829
301888,1052879
301888,56377
301888,2970
301888,1644
301888,1052880
301888,26450
301888,26616
301888,506
301888,11870
301888,59618
301888,59660
301888,480400
301888,1052738
301888,1004811
301888,46211
301888,541962
301888,1057991
301888,466531
301888,552964
301888,2595
301888,541952
301888,542110
301888,1041791
301888,1051116
301888,1041788
301888,541899
301888,2229
301888,541732
301888,580753
301049,39168
301049,108652
301049,546297
301049,548103
301049,446910
1003434,127742
1003434,1001017
1003434,211915
1003434,543315
1003434,178323
1003434,127758
1003434,13094
1003434,301320
1003434,211916
1003434,206863
1003434,107452
1003434,13338
1003434,1002421
1003434,1003528
1003434,86289
1003434,134975
1003434,531216
300316,1004860
300316,1049277
300316,54305
300316,57002
300316,521261
300316,109490
300316,109867
300316,109875
300316,110656
300316,527621
300316,171803
300316,1050352
300316,199745
300316,205410
300316,209018
300316,567501
300316,266825
300316,301882
300316,418783
300316,418815
300316,418881
300316,418882
300316,418884
300316,418886
300316,1078087
300316,556574
300316,1049455
300316,481128
300316,521260
300316,1020625
300316,1005032
300316,172211
300316,70806
300316,1005035
300316,541820
300316,418794
300316,196623
300316,106168
300316,1066090
300316,1063330
300316,109876
300316,1001933
300316,209113
300316,1001760
300316,417876
300316,418885
300316,234808
542840,538616
560841,94042
547305,546471
548399,529348
550075,234304
550075,577816
431624,431626
303147,234567
364246,38255
364246,139925
364246,425872
325621,455763
308524,1044237
531392,531393
486361,174105
486361,416016
486361,259711
357175,201332
357175,524416
357292,504903
300311,1076957
300311,36672
300311,40823
300311,40831
300311,54851
300311,528453
300311,119254
300311,185977
300311,190826
300311,1002384
300311,480253
300311,185979
300311,1086010
300311,1084364
300311,154635
300311,1088514
300311,1088496
305124,567105
300064,1324
300064,1618
300064,1005064
300064,89579
300064,105750
300064,1004860
300064,178787
300064,222918
300064,222919
300064,222920
300064,222921
300064,222925
300064,222926
300064,32826
300064,487934
300064,406905
300064,457286
300064,1004750
300064,1051
300064,1001103
300064,267387
300064,1004990
441140,441141
380071,116218
380071,193083
380071,522260
380071,230057
380071,230058
380071,230059
380071,522366
380071,467529
380071,479250
380071,1050491
300093,522665
300093,534510
300093,31172
300093,28606
300093,5778
300093,330340
300093,458689
300093,28677
300093,28675
300093,28674
300093,24169
300093,16006
300093,5705
300093,109954
300093,507605
300093,479698
300093,1073656
300093,486970
300093,520698
300093,183360
300093,534509
300093,235645
300093,239772
300093,550760
300093,432718
300093,260030
300093,533485
300093,242827
300093,31064
300093,412407
300093,347559
300093,532052
300093,541105
300093,535288
300093,21380
300093,528647
300093,223602
300093,265500
300093,266036
300093,266332
300093,399663
300093,570794
300093,442272
300093,443266
300093,456316
300093,458700
300093,459024
300093,464717
300093,464958
300093,467018
300093,488920
300093,524587
300093,496974
300093,528639
301099,111693
301099,115332
301099,139553
301099,171828
301099,493811
301099,548851
301099,473571
301099,481761
301099,481829
301099,1002423
301099,139555
301099,477410
301099,139528
301099,1080163
313016,541617
305019,7635
305019,425911
346836,570311
346836,188290
346836,466006
346836,85453
300045,733
300045,1183
300045,1255
300045,1294
300045,1500
300045,1825
300045,1849
300045,1880
300045,1906
300045,2128
300045,2226
300045,151875
300045,536274
300045,94456
300045,1004864
300045,413764
300045,93746
300045,1002499
300045,135748
300045,155699
300045,172211
300045,262474
300045,204894
300045,615
300045,247127
300045,562824
300045,171
300045,70806
300045,1062624
300045,416118
300045,7201
300045,1043258
300045,847
300045,197066
300045,1005230
300045,1004852
300045,778
300045,172986
300045,1005010
300045,180076
300045,889
300045,1863
300045,239385
300045,179867
300045,541821
300045,1005035
300045,1002480
300045,1002357
300045,541775
300045,541698
300045,541804
300045,541950
300045,541740
300045,541919
300045,179899
300045,85871
300045,527120
300045,559106
300045,237201
300045,1308
300045,491
300045,55705
300045,206518
300045,490594
300045,541700
300045,184101
300045,1063673
300045,1063726
300045,1063727
300045,1003471
300045,1005025
300045,541701
300045,518
300045,580892
300045,1051089
300045,1005037
300045,29442
300045,1005070
300045,93797
300045,191652
300045,179944
300045,1087301
300045,1043225
300045,187882
300045,524367
300045,541927
300045,1088544
300045,153787
300045,1088628
446053,255527
300459,5842
300459,10181
300459,11091
300459,84398
300459,103832
300459,128119
300459,135026
300459,147601
300459,163468
300459,163509
300459,163619
300459,164512
300459,164526
300459,21331
300459,177689
300459,224472
300459,238546
300459,238784
300459,412464
300459,457585
300459,460376
300459,462021
300459,462022
300459,462025
300459,476117
300459,1079527
417872,573606
417872,53266
417872,443516
417872,533061
417872,203638
417872,212656
417872,522664
417872,431525
417872,458410
417872,544462
417872,26105
417872,417873
417872,483834
362378,555417
362378,1002919
362378,574585
505289,80393
505289,542668
305412,134658
321682,555046
364151,7574
364151,27510
364151,548220
364151,85259
364151,117590
364151,123882
364151,152017
364151,162716
364151,200178
364151,231492
364151,502582
303386,251543
303386,533518
303386,3392
303386,230839
303386,209112
303386,207663
303386,172157
303386,170963
303386,161354
303386,159816
303386,147263
303386,103975
303386,55824
303386,43795
303386,20520
361842,468369
362179,431562
309604,134213
312959,102887
306579,6988
306579,426030
306579,164532
306579,228097
306579,213636
306579,212048
306579,205313
306579,160440
306579,81705
306579,29077
306579,13204
306579,443360
306579,94147
306579,25427
306579,208573
306579,169897
306579,213707
307881,142847
307881,520028
307881,59860
305605,196620
301045,3543
301045,49579
301045,49580
301045,105702
301045,266390
462306,416480
462306,408594
462306,444833
462306,442474
462306,475829
462306,523595
300994,31084
300994,527425
448187,266932
448187,1002164
448187,218737
448187,1002209
448187,24486
448187,160752
448187,1002145
448187,36712
448187,198773
448187,1917
448187,1076558
448187,470192
448187,300421
448187,1039637
448187,118260
448187,1002184
448187,1001900
448187,103183
448187,103182
448187,24468
448187,1001909
448187,254741
448187,91993
448187,252788
448187,460848
448187,1002408
448187,254225
448187,1002361
448187,192525
448187,459
448187,488841
448187,580
448187,34499
448187,461
448187,159253
448187,437012
448187,690
448187,93269
448187,1088604
372549,227243
372549,435633
426427,445351
426427,491424
426427,187172
426427,426429
420786,104162
420786,176728
420786,1001024
420786,528130
420786,1071794
420786,105445
420786,1056110
420786,163599
420786,1013
420786,1124
420786,1125
420786,1608
420786,2592
420786,2606
420786,2731
420786,2993
420786,494268
420786,246045
420786,1077533
420786,19492
420786,19558
420786,22092
420786,22471
420786,22789
420786,25533
420786,26538
420786,1004414
420786,29083
420786,29301
420786,29472
420786,29817
420786,29820
420786,30129
420786,30692
420786,32465
420786,32907
420786,36651
420786,1004422
420786,40604
420786,42868
420786,42869
420786,46124
420786,46679
420786,49591
420786,50114
420786,59539
420786,60141
420786,67967
420786,70758
420786,463225
420786,85086
420786,85932
420786,91164
420786,104179
420786,104235
420786,105443
420786,568814
420786,531543
420786,111503
420786,1004423
420786,159898
420786,171091
420786,182989
420786,494269
420786,194543
420786,194544
420786,203534
420786,553469
420786,215225
420786,220073
420786,230320
420786,533711
420786,578082
420786,266797
420786,266798
420786,1004418
420786,1004417
420786,494881
420786,494880
420786,456601
420786,1004415
420786,106111
420786,517948
420786,507095
420786,1004864
420786,104214
420786,24508
420786,1004955
420786,206343
420786,26324
420786,1001920
420786,1005070
420786,1343
420786,1043012
420786,1002140
305466,253129
305466,426027
305466,43844
318451,554509
318451,554520
318451,222504
318451,242520
318451,80434
325206,118029
320799,566781
320799,570087
366038,67428
366038,89637
366038,104295
366038,187102
336902,523429
336902,246369
459282,459283
321734,1070466
321734,86385
321734,253583
506822,506823
529665,10703
529665,23767
529665,47723
529665,51654
529665,529666
529665,100378
529665,160014
529665,178497
529665,191512
529665,202402
529665,204212
529665,214372
529665,494120
480428,480423
218070,466579
218070,242267
218070,106386
494886,1078052
107396,1061256
107396,1075808
1062372,112644
1062372,494437
1062372,455353
1062372,499602
1062372,188132
48181,543647
48181,1040213
48181,146243
48181,65735
48181,47252
48181,536106
48181,21271
48181,107318
48181,337517
48181,49221
48181,50638
48181,53434
48181,492781
48181,84257
48181,97983
48181,104270
48181,104823
48181,118724
48181,121125
48181,128904
48181,548076
48181,266077
48181,203280
48181,245915
48181,512330
48181,169346
48181,176988
48181,186942
48181,355043
48181,217222
48181,221123
48181,224237
48181,447033
48181,329455
48181,539680
48181,507026
48181,451564
48181,551402
48181,136088
48181,573633
48181,155722
48181,177881
211712,128127
211712,523678
211712,193890
211712,417520
211712,95548
217146,565123
218457,253593
218457,426504
218457,487852
218457,523682
218457,556053
218457,244443
218457,225970
218457,121626
218457,225971
218457,435936
218457,242946
146624,577572
146624,444832
95351,169789
95351,1059431
95351,4225
95351,24804
95351,434296
95351,178514
95351,66086
95351,13029
95351,64218
95351,543162
95351,230672
95351,241886
95351,51147
95351,51145
95351,471277
52995,1004860
52995,406905
52995,1004750
52995,110859
52995,986
52995,206066
52995,466835
52995,7992
52995,469426
52995,1004692
52995,110850
52995,1063775
52995,156854
52995,1008298
52995,110853
52995,110849
52995,442985
52995,136297
52995,1459
52995,1603
52995,110841
52995,110843
52995,110844
52995,110846
52995,267720
52995,73571
52995,528376
52995,573605
52995,412572
52995,572652
52995,110858
52995,110860
52995,110852
52995,106107
52995,11872
52995,252021
52995,1051
52995,1001103
52995,1004920
52995,1066342
52995,104851
52995,254015
52995,267387
52995,549169
6279,1060124
6279,1074772
6279,579051
6279,574621
6279,574623
6279,1063481
86309,175950
86309,1043749
86309,1043785
86309,268356
116255,1667
116255,1002408
116255,254225
116255,1002433
116255,1002361
116255,161123
116255,110103
116255,192525
116255,261906
116255,1061863
116255,58114
116255,1002354
116255,1043255
116255,1043266
116255,459
116255,1002194
116255,488841
116255,460
116255,43574
116255,1954
117182,42584
117182,53447
117182,549061
117182,78038
117182,115389
117182,131562
117182,174254
117182,214509
117182,216957
117182,527135
117182,452543
117182,549286
117182,413097
192527,56256
81173,14136
81173,470602
81173,418647
81173,1001639
81173,20765
81173,221529
81173,1236
81173,472222
81173,462156
81173,254428
81173,442419
81173,220813
81173,1077686
81173,166422
81173,70384
81173,456060
81173,105471
81173,417057
81173,492650
81173,140307
81173,1005010
81173,14457
81173,541919
81173,244899
81173,518
81173,579968
81173,417444
81173,1003499
81173,1051097
81173,579969
81173,209760
81173,1051095
81173,210816
81173,526041
81173,1079573
81173,1002085
81173,417589
81173,1003282
74911,483957
74911,549938
74911,878
74911,484896
74911,182700
74911,519482
74911,1002125
74911,144532
74911,179906
74911,186832
74911,6258
74911,185893
74911,1002439
74911,241781
74911,59085
74911,186833
74911,527157
74911,1002163
74911,28917
74911,469205
74911,83262
74911,396
74911,164546
74911,186828
74911,132270
74911,185892
74911,179723
74911,578418
74911,1072402
74911,536769
74911,213131
74911,244482
74911,1085260
74911,578414
74911,84494
74911,182194
74911,245050
74911,578409
74911,1085261
74911,1085257
74911,134857
74911,190313
74911,1002349
74911,1088538
74911,1088611
74911,1088599
74911,1088517
74911,1088544
74911,1088625
74911,1088603
74911,1085263
74911,1088612
74911,1088496
74911,1088628
25841,74397
25841,100663
25841,225890
25841,551640
82529,227799
82529,242406
82529,148754
82529,196633
82529,119186
82529,1054440
82529,486435
82529,252239
82529,1054243
82529,494368
5928,301999
5928,85768
5928,418602
5928,191564
5928,302000
5928,580309
5928,1003511
5928,526218
5928,535943
5928,129829
5928,552572
5928,182467
107363,94146
107363,50934
54493,6667
54493,1949
54493,180127
54493,108271
54493,580203
54493,217518
54493,219988
54493,574615
54493,1041069
54493,185286
54493,552572
54493,1058822
54493,217072
54493,54104
54493,241961
54493,118112
54493,426379
54493,557861
54493,1001922
54493,530812
54493,164550
54493,182192
54493,104565
54493,257270
54493,178494
54493,183436
54493,245394
54493,502055
54493,460297
54493,412802
54493,502056
54493,502050
54493,433301
54493,182187
54493,575194
54493,502051
54493,1276
54493,75039
54493,1042090
54493,199401
54493,184101
54493,1083566
54493,1083559
54493,1083560
54493,1083568
54493,1083574
54493,1083583
54493,1083592
54493,1083602
54493,1083600
54493,1083618
54493,1083616
54493,1086010
54493,1083604
54493,1087486
54493,1086281
54493,1087078
54493,122335
54493,1087286
54493,93828
54493,1087011
54493,1087005
54493,199917
458094,234435
458094,425621
307249,241921
307249,23419
307249,154357
301585,203123
301585,1029
301585,1457
301585,36054
301585,133751
301585,133752
301585,133756
301585,133760
301585,566129
301585,559220
301585,541807
301585,573130
301585,127409
301585,252892
301585,522138
301585,1004908
301585,1004997
301585,541751
301585,541945
301585,1159
301585,154610
301585,541956
301585,1874
301585,541959
301585,45449
300372,155862
300372,520786
300372,541807
300372,566087
300372,1043298
300372,260669
300372,1006
300372,154610
300372,2079
300372,550763
300372,1088604
301492,489575
301492,214579
301492,226350
301492,46211
301492,54155
301492,73831
301492,1158
301492,226347
301492,96176
301492,445513
301492,27997
301492,226348
301492,43221
301492,29983
301492,420705
301492,39111
301492,28976
301492,13898
301492,21326
301492,96174
301492,1943
301492,1157
301492,1070651
301492,206
301492,542174
301492,1167
300055,33767
300055,197066
300055,1073998
300055,1005230
300055,1004962
300055,1073997
300055,1073996
300055,1004852
300055,1073999
300055,541775
300055,542180
300055,491
300055,541700
300055,1003471
300055,1005025
300055,1043006
110691,536841
110691,447167
110691,226098
110691,778
110691,1051
110691,1423
110691,1659
110691,29770
110691,34919
110691,489956
110691,91210
110691,107006
110691,1004947
110691,155626
110691,159619
110691,161396
110691,172986
110691,491290
110691,496971
110691,1002418
110691,1079109
110691,104214
110691,222929
110691,1001103
110691,507362
110691,542016
110691,542193
110691,1066342
110691,1004777
110691,542220
110691,1002423
110691,542210
110691,1335
110691,24497
110691,1895
110691,1004986
110691,245719
110691,542221
110691,1087121
110691,209113
110691,1002332
1043782,551345
554017,423181
554017,188373
554017,208864
554017,241715
554017,30490
554017,66321
554017,1004126
554017,109845
554017,110781
554017,139919
554017,160674
303052,484632
303052,526905
303052,139565
303052,14214
303052,477187
232128,55430
232128,433871
232128,426213
232128,453991
232128,163679
232128,166941
232128,189867
232128,189869
232128,190038
232128,122910
232128,220509
430523,1080997
301794,135239
364260,74237
12196,67717
12196,57781
12196,246308
12196,246640
12196,442856
12196,164529
12196,196618
12196,196619
12196,173381
12196,100951
12196,564514
303492,104553
500089,1081653
301080,76371
301080,80118
301080,460513
301080,172448
301080,185693
301080,185811
301080,232108
301080,63959
301080,118523
301080,205111
300086,44888
302938,59721
302938,452822
302938,455718
302938,546321
302938,205794
302938,39154
302938,234815
302938,225986
302938,101403
345487,1084141
6571,444854
6571,170369
6571,141274
6571,118728
6571,128228
6571,234428
6571,154318
6571,252994
6571,35345
6571,46048
6571,399947
6571,93277
6571,49770
6571,262387
6571,443215
6571,196550
6571,494621
6571,187590
6571,174798
50895,55056
50895,519065
50895,179482
50895,1063829
50895,543692
50895,577694
50895,578773
50895,578883
50895,578905
50895,571878
50895,577351
50895,577357
50895,577358
50895,577360
50895,1039416
50895,186955
50895,25811
363946,551345
63133,59052
63133,60301
63133,83151
63133,91424
63133,425188
63133,455458
63133,455749
63133,192684
63133,173023
63133,188339
63133,495689
63133,228782
63133,136715
63133,410941
63133,130965
63133,115136
63133,5815
63133,12034
63133,118122
63133,1062551
63133,1062549
63133,540077
63133,1006288
1031765,1082258
426105,575860
426105,426107
426105,523973
426105,410472
426105,453320
426105,458671
426105,1005005
301059,41282
302207,57074
302207,521958
302207,521959
302207,192689
302207,192690
302207,198053
302207,198068
302207,185332
302207,186589
302207,148820
302207,208000
302207,38170
302207,223976
302207,218946
302207,220102
302207,208669
302207,210081
302207,117905
302207,216121
302207,203720
302207,561814
302207,541946
302207,1079791
353073,217635
353073,1076618
353073,572189
322379,229968
300065,1161
300065,135250
300065,135251
300065,135257
300065,234188
300065,421305
123026,505252
123026,203413
123026,1008047
123026,477414
302144,180076
302144,889
302144,1863
302144,239385
302144,179867
302144,108308
503147,4827
302269,93067
302269,82592
302269,444768
302269,160517
302269,205792
302269,504902
302269,48226
302269,449913
302269,1062062
302269,259883
302269,466526
419361,1084553
419361,421305
419361,1051091
419361,498
419361,420706
419361,244899
419361,518
419361,1401
419361,1057805
419361,1041760
419361,1055206
419361,1002306
419361,1041773
419361,1051086
419361,40104
419361,40508
419361,40509
419361,46815
419361,440095
419361,1051105
419361,1042169
419361,1053342
419361,579968
419361,53952
419361,1051103
419361,1080538
419361,1049541
419361,1071572
419361,81521
419361,1006178
419361,1002254
419361,1042183
419361,417444
419361,53953
419361,201461
419361,1041657
419361,1064568
419361,1003499
419361,1051141
419361,1041849
419361,1064433
419361,40521
